FK_COLLECTION_ID,FK_FISH_ID,PK_TISSUE_TYPE,CAPTURE_LOCATION,CAPTURE_DATE,END_CAPTURE_DATE,LATITUDE,LONGITUDE,MESH_SIZE,MESH_SIZE_COMMENT,IS_MISSING_PAIRED_DATA_EXISTS,WELL_HAS_MORE_THAN_ONE_SAMPLE,IS_PRESENT_IN_DATASHEET,IS_PRESENT_BUT_NOT_IN_DS,VIAL_BARCODE,CONTAINER_ARRAY_TYPE_ID,DNA_TRAY_WORKBENCH_ID,DNA_TRAY_CODE,DNA_TRAY_WELL_POS,DNA_TRAY_WELL_CODE,STORAGE_ID,UNIT,SHELF_RACK,SLOT,EXHAUSTED_HOW,EXHAUSTED_BY,EXHAUSTED_DATE,AGENCY,OTHER_AGENCY_KEY,NUM_OTOLITHS_MISSING,OTO_INVENTORY_COMMENT,TARGET_CONTAINER_ARRAY_TYPE_ID,TARGET_DNA_TRAY_CODE,TARGET_DNA_TRAY_WELL_POS
55345,1,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,2,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014331,G3
55345,3,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,4,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,5,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,6,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,7,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014331,G4
55345,8,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,9,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014331,E4
55345,10,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,11,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,12,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,A12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,13,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000021941,C2
55345,14,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,15,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,16,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,17,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,18,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000021941,D3
55345,19,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,20,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,21,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,22,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,23,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,24,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,B12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,25,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,C2
55345,26,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,D2
55345,27,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,E2
55345,28,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,E3
55345,29,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,F3
55345,30,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,B4
55345,31,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,32,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,33,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,D3
55345,34,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C10,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,D4
55345,35,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,E4
55345,36,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,C12,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,F4
55345,37,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,B5
55345,38,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,C5
55345,39,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,D5
55345,40,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,E5
55345,41,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D5,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,42,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D6,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,C6
55345,43,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D7,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014376,E6
55345,44,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D8,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014334,G3
55345,45,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D9,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014334,H3
55345,46,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D10,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014334,G4
55345,47,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D11,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014334,H4
55345,48,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,D12,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014334,G5
55345,49,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014334,H5
55345,50,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,B1
55345,51,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E3,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,A2
55345,52,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E4,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,B2
55345,53,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,54,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E6,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,55,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E7,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,A3
55345,56,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E8,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,B3
55345,57,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E9,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,C3
55345,58,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E10,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,D3
55345,59,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E11,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,60,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,E12,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,A4
55345,61,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F1,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,B4
55345,62,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F2,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,C4
55345,63,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,64,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F4,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,E4
55345,65,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F5,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,66,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F6,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,67,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F7,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014332,D5
55345,68,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F8,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,69,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F9,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,A1
55345,70,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F10,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,B1
55345,71,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F11,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,72,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,F12,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,E1
55345,73,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,F1
55345,74,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,G1
55345,75,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G3,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,H1
55345,76,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G4,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,A2
55345,77,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,78,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G6,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,E2
55345,79,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G7,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,80,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,81,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G9,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,82,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G10,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,B2
55345,83,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G11,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,84,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,G12,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,A5
55345,85,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,B5
55345,86,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H2,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,B4
55345,87,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H3,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,C3
55345,88,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H4,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,C2
55345,89,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H5,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,90,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H6,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,91,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H7,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,D3
55345,92,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H8,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,93,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H9,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,94,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H10,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000022174,F5
55345,95,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,1,0000050956,H11,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,96,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,97,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,F5
55345,98,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,G2
55345,99,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,100,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,C4
55345,101,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,D3
55345,102,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,G3
55345,103,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,F3
55345,104,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,105,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,E2
55345,106,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,107,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,A12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,G5
55345,108,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,109,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,A5
55345,110,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,111,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,112,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,B6
55345,113,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,C6
55345,114,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,115,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000014395,G6
55345,116,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B9,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,117,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B10,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,A1
55345,118,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,119,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,B12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,120,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,C1
55345,121,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,D1
55345,122,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,E1
55345,123,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,124,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,G1
55345,125,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,126,Otolith,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C7,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,A3
55345,127,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C8,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,G3
55345,128,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
55345,129,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C10,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,A4
55345,130,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C11,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,B4
55345,131,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,C12,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,G4
55345,132,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,D1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,A5
55345,133,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,D2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,B5
55345,134,Otolith L,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22,2,0000050995,D3,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0000016104,C5
